1000 105291
105 266 44930736
216 387 134572211
5 278 665657902
271 308 259692449
212 527 600283338
614 824 638134652
45 525 229138619
36 455 51742843
395 529 123651769
14 438 816814274
146 970 573864932
98 662 456180452
29 255 154758629
64 487 621851817
293 340 468274514
142 944 556408336
266 693 383514710
402 834 351978646
76 843 577012625
872 969 412449976
461 692 253983549
507 970 576021943
339 663 954018961
114 991 683699098
477 668 644462953
304 613 348003705
373 978 207193126
290 383 858453495
232 779 483042771
138 884 307382800
81 641 398094984
293 608 358836756
142 321 733183507
317 934 963726066
453 836 879634644
464 546 606077881
232 413 967960295
806 881 286904156
96 830 767828360
89 203 869149365
658 825 81073331
9 203 401991884
12 873 799796491
72 759 194803032
153 774 691951100
382 630 560081285
737 965 396815907
607 708 292810487
559 901 582532076
439 841 140707598
160 625 946522748
5 94 794260075
166 457 827152082
318 843 672359603
17 581 740634920
274 333 862771858
546 680 168220830
105 837 380965378
792 916 629025050
695 974 625715405
817 881 799590249
628 833 877808976
375 455 788260778
245 423 490660737
46 905 234182123
166 951 587969586
555 773 130177300
40 934 100622998
557 830 830484995
878 953 362571268
401 537 935353080
13 788 558891003
18 485 599255859
347 472 507496037
504 641 384009435
382 627 43712543
276 436 649935138
637 865 935587769
266 898 549729445
187 313 38559354
31 516 144087576
426 643 886704550
250 331 521695522
105 340 737476098
520 680 547584389
303 546 663213975
240 322 617858689
65 124 656566710
166 322 580879994
108 975 420348220
769 878 265555672
292 356 445081879
254 791 726914094
271 952 476337928
121 954 640665757
66 908 529625258
30 541 988045946
787 942 231034034
420 966 209337134
373 615 510709879
236 751 486876254
421 782 584222645
138 331 609446219
335 761 926832781
23 595 424852602
619 834 460930511
494 534 330057623
447 749 301460860
348 964 778412437
887 955 991542661
220 296 314267418
632 941 24959705
241 620 60144922
349 874 91038366
4 489 343660481
223 363 271827901
290 860 666215830
329 938 334899876
155 514 845780189
309 931 123817286
80 109 377003836
469 591 52925798
454 706 225663904
307 884 375986453
312 330 757282401
323 854 362670457
67 418 840179107
35 651 902935503
140 290 773835263
252 496 393205938
192 965 734999395
52 378 44739997
566 633 721061942
505 745 374234797
619 978 246007487
184 942 549670059
124 542 378042567
372 918 609885002
563 800 429772156
235 863 536286636
296 719 760291223
762 978 319637290
398 513 762404801
123 982 56162900
393 954 817906994
201 541 893476918
687 754 998962843
570 781 202118109
63 577 921098566
172 713 214997017
358 522 184872570
22 104 188944259
241 775 245171491
865 998 686629569
26 888 541014962
480 539 839699208
213 452 685990466
145 698 747053794
422 770 84429052
842 889 986634545
305 564 656451259
519 982 361167475
235 611 334929394
212 934 980256838
461 557 594859981
702 885 497112366
592 732 314157462
203 729 519998614
59 985 647804506
660 767 539000596
56 269 487157451
729 914 795201777
901 982 906205544
873 886 453180135
448 529 775930586
590 854 887921452
39 566 500224673
402 746 123307183
93 619 170126319
571 934 738604193
297 386 963246804
350 377 462606902
282 346 277573018
207 989 815400620
47 183 178997874
112 341 896403340
452 598 256916815
662 706 325710127
480 641 858910225
40 249 334423939
122 161 229299430
362 798 576108302
372 770 798855917
702 729 970627635
73 366 149267739
7 392 852764340
466 939 915246946
2 793 773641592
131 277 599624719
89 245 529415821
546 956 642480499
536 750 90865007
525 717 197880261
514 794 743787914
705 764 590837574
70 626 873891069
50 423 890128550
35 681 543078816
58 799 766388646
522 911 133515848
24 223 473651710
148 385 986675273
417 865 492033664
160 742 340125499
399 490 882514044
163 531 448377089
369 526 9382246
239 664 799296518
51 817 437317302
600 965 731729866
16 181 347737103
225 718 30960540
172 537 139388835
260 576 832933288
521 595 873264341
78 391 755805236
61 726 495438111
555 761 615038246
799 841 500669237
295 441 628731337
1 176 373452906
555 781 958266064
186 874 74435667
391 756 969042586
173 615 542490793
927 939 590859703
96 992 663013747
205 837 888534442
358 943 458651492
496 973 80807408
139 265 628951169
16 401 866672449
519 785 16604934
969 973 272610069
384 918 7636106
343 527 265293673
199 631 523958113
60 67 642514626
147 943 795432513
661 755 979709042
365 390 980275239
181 302 85136153
42 182 318662779
640 737 293297006
600 885 458635634
79 966 39804735
420 677 324100275
30 411 666870965
343 561 979271741
855 890 904891356
295 957 910140295
502 785 922170979
199 775 244652264
256 527 989487007
119 807 424657208
30 576 208817877
10 59 466460600
167 745 482558392
13 957 500581422
990 999 296444208
332 891 777106260
69 981 26577501
441 868 292306290
508 732 238374362
458 693 664262985
575 771 892069701
167 524 435444019
723 878 310083327
156 765 467212935
253 928 400055856
354 999 265716546
789 932 165477133
715 974 937506787
46 463 17654621
739 761 556816277
532 957 37539128
235 886 5522579
517 823 87610897
283 816 699354311
325 596 195329527
687 779 491033781
451 557 450631447
344 672 438685334
316 925 15609733
48 81 796211656
135 170 231937339
922 944 814406244
630 949 638901345
118 391 793429296
156 211 6405582
452 974 797431736
214 634 986252750
48 612 58401974
800 924 886210853
452 670 145532090
134 977 8197716
364 607 21830406
299 897 377109786
544 962 253306554
873 997 177432637
618 718 194222128
544 998 173358985
202 465 829866153
104 946 133536281
321 923 275629608
518 765 766709460
420 987 785228702
421 743 670913338
492 709 259278662
12 993 985101920
345 387 702925138
365 386 180333625
379 495 216512711
148 480 7707926
167 832 395702948
106 477 422826351
157 396 111150410
404 932 796585443
534 672 763277847
54 102 729099645
528 681 659095891
330 556 805936184
368 466 206804559
94 276 348231620
63 557 40828363
530 806 317033610
821 898 581388952
419 513 559032046
59 460 426699902
932 951 294381267
673 694 91840351
232 505 494036835
392 749 531736219
703 944 798121743
335 635 74055350
24 281 273921493
476 651 245417272
532 533 105358784
357 964 649047764
246 319 746488245
94 950 924408780
274 719 480644203
192 706 395816595
17 568 854231995
406 993 276320947
284 955 749106713
409 770 427009521
575 909 848088673
155 249 723079598
343 540 922849751
633 828 366364303
681 934 900771945
180 654 195775584
118 327 850656054
264 489 852926005
96 396 896008531
176 796 243308242
777 829 110741195
207 438 208813900
21 726 697234920
304 788 470395375
563 609 941789872
91 119 85846882
563 671 723818674
455 931 598727177
192 995 105411842
387 886 99204010
539 797 577389697
754 886 683269970
392 400 174320225
509 676 869696377
10 54 526011623
304 623 568144996
613 736 573395571
773 791 18901706
34 523 240324285
11 962 609835706
41 741 797956704
460 718 431956155
158 302 342172
123 158 878918964
579 964 449789783
191 274 37252110
642 902 209694053
330 435 131097239
81 424 604458248
125 750 86398889
607 742 863915194
91 857 499047947
661 680 909296681
195 586 281435414
214 851 972193154
582 597 181245851
160 823 576344306
4 207 174515460
689 844 818951273
74 314 278347449
609 682 45304224
65 588 774828484
172 944 693838429
504 532 369924791
131 350 670722293
311 883 773832652
307 436 902485778
7 76 823731534
596 836 133553334
283 768 529757240
270 981 201421695
819 956 92348699
273 586 867702828
833 882 260274500
528 913 511333471
84 106 243311645
94 371 68532388
824 925 175084755
228 845 846928049
393 725 546988089
493 790 665863151
574 599 28978923
649 696 633772089
110 925 751016374
325 713 189301986
191 611 655770679
411 931 436694525
538 978 390560193
621 726 791747543
218 933 589645956
368 868 189680840
143 442 680851178
370 597 99460395
266 297 592751940
12 224 644542890
474 573 112274342
697 859 790090174
475 695 112758286
99 717 759921781
207 242 992612043
162 559 808531830
139 484 744495900
115 696 288337474
335 751 224074774
226 290 699196348
876 916 891022283
57 384 396085738
670 885 980852904
338 721 778399741
202 686 383015198
455 983 370950798
351 518 933625733
65 921 511306282
583 824 339509308
144 319 917032976
723 902 848930324
278 420 796520760
284 779 29327086
432 854 10790807
791 869 10817186
60 526 616083873
210 914 813570082
530 992 225188367
494 749 826167519
189 842 283642338
41 152 571760746
897 934 911319719
216 246 317210206
101 238 146355963
229 423 771866750
385 538 120085841
257 949 338711833
62 423 124072178
348 872 829411766
536 814 319636293
464 717 834223596
638 905 980772176
573 753 482254992
353 514 379581310
164 318 872076566
73 632 803698082
355 395 189495600
326 883 364291899
30 501 583546555
314 815 725932025
670 915 259759579
131 246 331931776
44 157 931655524
91 521 146270059
678 912 503797115
337 377 167741586
665 697 331931260
477 719 349183632
657 998 227661342
585 669 532153471
243 994 315310805
113 305 980901381
451 549 24836471
68 428 267762068
174 329 798056226
596 927 618328300
249 574 653316444
529 886 372092388
811 919 200725626
811 900 375356778
405 986 273487430
68 566 968296136
812 969 777539804
646 826 910981416
126 860 796117972
231 482 508486490
205 522 944948133
745 910 14581715
370 891 982306632
574 769 795823352
82 577 860730907
675 939 2065821
136 653 448143880
103 163 900176327
148 322 803582438
45 848 426824633
29 351 803577886
560 899 513010478
23 781 814061969
258 843 504541922
183 718 6991545
863 995 306491991
487 624 689366798
716 842 809412053
281 573 584935594
81 717 258886833
784 873 688568367
163 744 293803474
118 834 232723176
303 712 579437680
229 458 695846190
263 612 687448863
654 842 754840844
437 639 937417484
73 823 639880998
382 614 628769157
214 745 198810070
28 177 647159230
531 926 994891415
453 784 250007249
272 659 975106470
857 945 346278918
188 844 434424294
85 113 808693076
464 555 176809219
89 352 139601959
72 262 280875994
167 897 660609636
44 528 118870296
48 126 960108457
143 443 663783968
82 525 737680601
162 518 387395122
424 534 577945047
368 765 60232649
94 500 624986000
127 626 632065091
32 933 568077375
111 210 464501191
112 219 411551212
14 816 670523234
364 570 364917557
821 909 171321203
177 662 836498000
333 768 63524425
150 446 766537295
169 931 124727562
27 245 335396518
519 914 84169430
132 744 369278186
121 185 692624427
119 460 922366683
13 552 490654346
742 900 581017764
812 971 42640986
478 787 155835232
730 852 106607885
49 219 275554784
124 458 950184321
351 437 803050923
258 952 788490920
302 770 888980549
724 836 847435882
101 590 453316788
501 704 955128009
82 621 260623167
577 762 609689414
171 366 899006328
371 607 433541251
102 368 581083773
308 834 577703465
69 173 666670458
71 199 333401867
331 866 421631089
237 664 759945099
579 876 960985405
425 516 72525884
292 712 52527315
734 917 932604616
558 976 939751627
279 531 20367636
543 616 553885470
1 109 828800673
216 327 666154033
548 829 172618805
54 965 221316882
843 855 692846522
785 974 339343872
831 935 517324389
464 667 298281264
56 768 837588250
90 892 861626318
781 848 828421902
369 483 972654913
78 150 181909677
234 318 367961267
629 707 514410686
89 687 61957840
103 397 780569541
