240000 23199
2048 37105 444702157
2052 180228 674314069
2055 84073 592087862
2057 67060 205407051
2066 193529 986119238
2067 202502 396121345
2074 119978 471115877
2076 152533 946897941
2078 146567 655190595
2082 122391 222295885
2083 137928 655996958
2084 92464 970270319
2086 33104 551851588
2088 25555 183549551
2102 61067 570083287
2104 204686 582461903
2113 204111 51026384
2114 93567 728923970
2114 218640 599156805
2115 177913 513661075
2116 53476 455130606
2116 73269 374057925
2117 204769 36171749
2125 92438 991140474
2126 68089 399935405
2131 53035 175354264
2135 176804 751562612
2137 2536 325144873
2137 26362 702285980
2139 231133 399457410
2145 236828 594251895
2150 9426 870671015
2153 203600 709882706
2154 174097 947777261
2155 35513 680943028
2155 100151 703195105
2156 6994 96729575
2162 228640 792663656
2168 216930 980399031
2170 173313 598815527
2180 140620 898723961
2186 232432 479618596
2190 214674 826085199
2192 2547 954535085
2192 113224 207003049
2201 44159 493915000
2209 31432 876985358
2234 87828 861979403
2241 227106 499894555
2248 151321 732621406
2252 76424 70063308
2255 194429 547714494
2257 27472 740834298
2259 209166 79399411
2266 76110 6121508
2269 43378 72156580
2275 93240 857948017
2276 57289 672232186
2279 227204 2216693
2285 28036 408041348
2294 84279 302805811
2295 20962 672575578
2311 83082 816229090
2323 134879 120432772
2323 167228 716634099
2326 111746 756174748
2329 102076 526726355
2329 162324 459918513
2330 107032 960961005
2332 136970 241770350
2334 3881 370287474
2336 100920 276488059
2340 53344 498178908
2344 52892 695568930
2344 124713 818807727
2347 149961 606718517
2350 33711 129015041
2350 78500 19886127
2351 38345 994053437
2357 130017 745828505
2374 92377 149962915
2377 99598 525286063
2390 194934 641587986
2396 66622 671842627
2396 211635 90967433
2398 72849 115027424
2399 48265 130116075
2403 65690 862625841
2405 157315 231709954
2406 60861 626118051
2408 66256 658922181
2408 209481 683017545
2431 26938 516002013
2432 46582 112032256
2432 102644 182650213
2433 203460 604976851
2440 158020 637984753
2448 139568 985849248
2452 112507 30208209
2456 135750 57233403
2462 224409 110602391
2465 19005 500508754
2480 77471 800237013
2482 58808 589092688
2498 153339 835744042
2498 190950 339682694
2513 51977 247816576
2516 125757 802916168
2522 66730 966382734
2527 111389 962571477
2531 78522 275554724
2539 110770 399173818
2539 188319 25027239
2541 222861 81220215
2545 233533 963587417
2548 117183 395885922
2551 205084 382054109
2553 108494 520683979
2556 216058 821463930
2571 222001 748130912
2572 136026 975383198
2577 237330 125561811
2581 166550 429104934
2585 5861 22959289
2592 216806 624635356
2595 158578 441728437
2602 43109 398658624
2613 10117 210541013
2614 113668 41903499
2617 133258 950474043
2621 194383 862572016
2622 189631 591550463
2623 81549 637637668
2623 119204 518656852
2627 3034 967111969
2634 43835 679479529
2637 51067 632328741
2641 239591 209313425
2649 45824 864776960
2652 3144 77386789
2652 80908 681625743
2652 110328 28378536
2661 43157 75990403
2662 40043 718883756
2664 168145 133441895
2665 122594 315766773
2665 147818 946309600
2669 178697 57035355
2678 201461 333719605
2688 162722 248179700
2690 67368 436813073
2696 104701 499415154
2696 173661 939116680
2700 175173 846687176
2709 210855 741916247
2715 199040 963330579
2717 36448 519284335
2717 134315 565375928
2718 235376 339684276
2725 117025 570197449
2735 78338 634930433
2740 58692 334187180
2746 174106 694597231
2752 170008 965781758
2752 183388 969233111
2753 90061 926306996
2754 113854 207562644
2759 144751 271002243
2764 18459 672298125
2779 195564 498475905
2783 133725 346032242
2786 73199 94854412
2795 96566 786734916
2799 57275 27882730
2799 132075 295744283
2799 143318 830276529
2832 12663 6408483
2838 234788 488970089
2839 138395 702275303
2839 217747 407918703
2841 133589 310656977
2845 16765 288506012
2847 18041 321423089
2854 136768 967759525
2862 197763 33663229
2864 128189 275544004
2885 54587 34588312
2894 68650 327984536
2894 85270 178298071
2894 105958 960024137
2895 104391 502329344
2901 138138 686994159
2910 41855 63047316
2911 118088 235648052
2915 162611 783187087
2929 66725 567052087
2929 238750 858476781
2947 147888 983368371
2957 122412 480785776
2960 93815 920444000
2962 149409 18994848
2963 50501 641631384
2985 238447 226886675
2996 33207 269540926
2998 40023 193273582
3007 184124 990203099
3015 55970 346453675
3018 127906 316012297
3018 157211 466460700
3021 90206 786093332
3028 129020 627090094
3031 195567 840697821
3037 55113 967319026
3038 110003 978816513
3053 191091 576658265
3056 113480 857180987
3062 5560 83903551
3070 237575 390853126
3075 195379 29751850
3086 157499 216838022
3089 14302 662368594
3106 25164 578181032
3115 64823 386582884
3115 75013 934910343
3119 13388 405530242
3131 178909 339861521
3136 105249 105035406
3139 136785 22738154
3151 197042 849335464
3156 70624 197331856
3161 91510 626670324
3166 82689 199528127
3167 184410 374597792
3182 136951 816697366
3186 143799 318875173
3192 121561 816858617
3195 184881 239335372
3203 127517 776934329
3208 40712 856945267
3212 5514 527832050
3212 159238 957264016
3215 236949 795707188
3224 147380 159950198
3228 185829 589190373
3233 178164 697059031
3248 55780 550148709
3253 86574 209813641
3254 61373 849456755
3257 33233 538652300
3257 87006 486837454
3262 129765 507172172
3269 7332 976357919
3275 34059 892463650
3281 181840 931309590
3282 228879 452288032
3283 55539 226743250
3294 62249 84892941
3295 47866 972778629
3304 160647 856676014
3310 86358 84275287
3310 134246 35691591
3310 176970 852162955
3311 134906 902341217
3315 76730 873416160
3318 9531 681608396
3320 146084 520979001
3322 15924 692866791
3322 77047 251319423
3322 127919 598391326
3330 17552 741267910
3334 75044 54696627
3353 172704 132124334
3356 224570 944211649
3359 219777 925401099
3366 111411 785507710
3375 228844 317843400
3384 121476 249709248
3398 54771 159020040
3402 187012 447240898
3402 203560 361259661
3411 50232 758348327
3414 99656 880067677
3420 213285 694658622
3427 189175 651528098
3437 211895 231320966
3442 110547 7011793
3442 207083 712858229
3461 25708 483874831
3464 134143 71797365
3473 113954 518379983
3473 220515 559529774
3478 132060 411816383
3478 234432 202713098
3480 72124 191900388
3481 170107 280975349
3490 59292 177734659
3492 154845 396231012
3500 231760 662607171
3511 222305 167130777
3512 111216 879925263
3515 100170 991698468
3516 6263 942402881
3517 76688 294915500
3519 82867 424676732
3521 55909 471407855
3527 68029 365252568
3528 24509 889892614
3538 194011 240389317
3551 148006 536560109
3563 209366 706016040
3566 213650 145115715
3567 150514 529983434
3573 152193 140951373
3574 189083 973033714
3575 6905 6661952
3575 98970 632748623
3577 12868 626257343
3578 70362 512812316
3591 150356 660112034
3592 39306 211211390
3597 55194 404513528
3626 42597 638082607
3634 180618 219797583
3635 77260 674059105
3635 132073 310505010
3653 206612 858551772
3654 222117 643670002
3658 191031 875949929
3659 210371 885889193
3662 58486 91280755
3666 130388 425120123
3673 18898 84056810
3677 73339 966985759
3681 65696 84571242
3685 184789 718273949
3687 201935 981683868
3693 109340 581845848
3698 210300 78409948
3705 119634 86165071
3705 173580 108340764
3705 183240 88538783
3713 8100 596519943
3714 118884 55249228
3718 15247 294465128
3724 237729 544312384
3732 76014 805222093
3738 147920 648191634
3739 199437 25843303
3740 42465 989086476
3745 60566 218470964
3748 126355 538921191
3751 113208 20289887
3770 26205 643608280
3782 175998 887274470
3787 95247 192767055
3808 231209 73201533
3819 105831 500799229
3825 83898 106437298
3829 114814 538032279
3845 171875 666555985
3853 68342 893019354
3861 168068 290183433
3865 127016 748796878
3866 60754 12314959
3869 227184 441537613
3891 25113 100843905
3891 56804 750480582
3896 165582 145949263
3898 52034 638169662
3903 196076 574148438
3915 68498 191460759
3929 224070 592981517
3931 170611 354719509
3933 225894 399013604
3936 86651 977039389
3936 180626 202447529
3938 82689 136684863
3940 155292 63347758
3947 34263 444410485
3958 196588 320666153
3960 124970 165084076
3968 134796 749030746
3972 44816 625758596
3972 228764 519654131
3980 46230 812014676
3981 106012 290559795
4005 119276 793441136
4010 39505 383898195
4027 112925 159996589
4029 136672 875209126
4040 179795 834339877
4044 183752 481189627
4051 155630 341146167
4056 62459 327335493
4058 111813 741413329
4078 125686 479457661
4079 103449 235620592
4083 112759 633269959
4083 118564 963984744
4090 129439 121097427
4093 22763 944428512
4095 184272 793898886
4106 171251 687123232
4113 37447 40652504
4120 185521 426849679
4123 110862 791701503
4136 61106 784667382
4140 21140 750117581
4159 183195 539190922
4165 191140 395322710
4171 227757 45030696
4183 16960 255527381
4187 13177 108935650
4195 157840 52772559
4196 234536 619950777
4223 132225 163673464
4235 141497 168788908
4243 89775 563291222
4247 4771 666426353
4247 98826 313409572
4257 149936 880667522
4258 226935 58422008
4261 96506 690225882
4269 21621 6297511
4270 140969 774575360
4271 87397 536966504
4271 222575 345260484
4277 88533 977422263
4278 44057 24126024
4284 35884 960470651
4284 175971 247317441
4286 59107 858184298
4286 84660 851705471
4301 62753 988857772
4302 174255 125496618
4303 67502 664329406
4303 189549 537311309
4306 11113 735431065
4325 211458 241286168
4333 98742 414627090
4339 215330 212040289
4343 15445 161671811
4346 100774 598140140
4352 135429 415890859
4360 55222 101354475
4363 83438 94228178
4366 231384 616714439
4369 78976 406253873
4373 135948 710494496
4390 69263 915505039
4417 45317 54279698
4418 9746 790336303
4423 230282 590871482
4427 222217 637423849
4432 126239 820875000
4435 70938 51160214
4438 120362 769466741
4439 185700 525094065
4442 220474 280026087
4445 25755 359129146
4448 108660 832339091
4453 10206 898388189
4468 21093 927736851
4488 105218 785235
4489 212896 313594457
4491 6242 646686216
4492 88337 930214387
4496 136242 49130494
4509 197627 623359888
4510 37963 695702000
4522 26952 988559298
4528 12560 499212730
4530 149379 796447493
4537 30853 234882040
4540 209183 464698879
4547 107212 143101932
4547 177887 156731913
4552 76759 901525412
4558 85335 642126829
4559 226080 162185819
4563 74042 58551025
4566 144002 365337887
4570 119531 244837396
4570 125155 96078772
4575 17412 154412951
4578 59751 969508280
4588 149389 354635454
4591 153772 429916679
4592 101896 393108951
4598 20840 911767648
4598 117054 900255867
4599 122545 295720776
4611 200187 80972307
4615 103875 538353710
4616 50006 55048349
4617 93364 381121999
4625 140024 357592496
4626 85804 948510427
4645 75882 308573629
4655 176579 602710232
4657 133001 805503895
4660 163926 374776135
4667 235934 649791540
4670 85482 150653700
4671 197136 755147957
4678 180738 919256050
4679 87681 177675939
4679 212243 143629014
4683 206862 789019771
4684 78171 205174147
4688 161947 63341164
4691 56531 263354167
4694 60493 31414622
4697 23831 536936773
4710 128069 833536566
4716 142209 152065011
4730 135275 570957144
4737 69754 646419877
4738 23529 617834604
4741 86306 474193466
4742 153873 146181221
4744 10839 82350261
4748 128386 199545279
4755 175187 145372448
4761 157568 557390087
4762 46038 456979116
4767 139873 124728736
4774 236292 374597149
4776 80242 586349763
4782 141201 201202276
4782 219147 45798599
4787 201020 917049229
4799 219296 966806690
4810 130214 498633179
4810 210652 924021679
4813 20262 549067056
4834 133943 130405809
4851 184713 991889074
4852 155313 51104535
4859 194278 848527020
4873 43121 314826625
4882 56858 244671153
4884 51843 742111362
4884 63381 186433542
4905 193950 447573671
4907 125961 872953409
4908 196195 665162424
4909 230511 716600365
4910 156958 535615805
4912 60776 793050864
4926 209045 839141443
4928 100385 125743471
4937 202303 685363039
4939 9418 698059761
4959 64179 991587827
4959 122685 829015554
4967 127634 946022831
4970 131856 944124569
4978 37465 371403099
4982 39581 336287869
4984 225482 762653650
4985 159365 493830883
4988 88787 748533585
4999 73048 973588572
5009 197995 246329073
5016 52571 845554157
5018 230115 635813489
5028 234086 795204223
5029 152127 464434233
5033 143512 171786873
5033 190619 674926491
5038 106808 46779819
5046 175801 194171739
5050 85064 528409453
5051 173312 660140657
5052 199560 609133319
5058 26519 290676493
5078 78996 489693779
5083 239761 152522202
5084 17017 42377889
5091 86474 508901766
5111 218742 56107482
5117 221818 166972034
5130 16178 558148071
5135 237660 956009222
5137 184403 952832083
5144 42567 745041751
5147 78677 755500590
5153 110693 793566284
5155 116790 953974325
5158 31586 990906381
5173 17483 830725423
5177 72059 856311582
5187 151804 119399065
5189 78714 628562331
5193 118310 609573765
5194 186769 282793669
5210 22316 861626814
5210 76127 767590076
5211 108586 870669104
5212 133793 346789006
5214 133966 175905670
5216 151033 963619952
5220 212862 494541844
5223 147432 848200778
5233 142015 369416695
5245 166360 497734776
5254 67312 521732219
5257 152789 14477006
5260 160411 452877244
5264 20219 157321181
5266 150701 323106191
5273 220349 307947124
5285 96658 747038370
5287 204297 17126249
5300 128879 635219425
5306 144114 66008985
5307 125297 85368859
5315 73338 330412076
5322 214919 7350757
5332 179441 690201373
5335 170204 967240638
5346 133444 640742905
5351 68707 18680947
5353 218166 924721382
5360 149521 83058117
5363 49534 765882854
5368 12067 998574408
5368 193951 48183901
5373 130572 869817229
5378 171697 45132496
5379 164191 130212227
5386 154945 695146223
5391 146252 262698010
5410 173653 79803860
5412 17819 973609000
5413 175957 775768717
5420 237099 929687696
5421 21145 34979543
5422 178845 245222048
5428 194057 897488428
5437 206561 813274299
5456 105518 144030464
5463 76710 801755447
5472 60207 344895558
5472 189853 721628040
5473 184418 789200696
5479 211247 747835805
5483 58489 117468504
5484 201642 523915146
5486 17716 33280177
5500 47223 264418662
5506 22350 45267554
5509 166116 26592630
5510 101444 151160156
5517 186137 260859018
5522 152438 508948330
5523 159532 667562151
5527 207242 103041137
5534 209027 581120485
5548 137817 947690489
5554 97295 30150554
5554 174097 635163883
5566 70432 166432696
5568 46773 958020508
5574 50121 54943859
5576 77746 650684425
5584 164372 51909670
5589 63615 369649252
5593 213491 432335735
5603 6959 138953167
5603 174387 165915576
5608 83302 662478182
5612 137667 662813584
5613 229190 840223619
5616 95974 330777050
5617 237334 67758396
5621 56576 191806668
5629 141418 822235696
5635 52476 151220572
5638 89930 890156675
5654 181840 113883870
5654 216722 951991590
5661 232680 841403121
5668 227066 82588251
5677 63826 540114332
5681 187861 155769464
5684 168632 455862707
5685 91796 679101674
5686 56661 511835519
5692 151113 313203580
5699 98580 396985245
5702 154512 151360473
5706 190155 229714470
5708 74527 510308687
5709 113923 688036880
5711 187971 279825621
5713 35050 676243667
5722 103230 19765583
5723 5981 760529999
5727 115430 850235919
5738 45800 260152044
5738 122737 995578783
5741 216559 229933058
5745 50555 731086525
5758 47695 309418619
5760 217945 786334118
5767 118282 601472951
5768 85028 610378647
5772 77105 931843247
5773 203007 528725136
5778 89462 278120284
5786 186650 158568282
5786 209012 678724185
5794 207836 636971467
5802 131153 631087815
5809 89280 485983049
5813 40410 605675632
5827 106405 592005516
5837 170711 132899374
5842 210776 636507047
5844 87814 20658829
5845 225915 173811016
5845 232103 543997615
5862 62578 499998782
5864 25624 711721328
5876 35775 777281595
5878 190350 113673929
5885 78594 853954779
5888 19128 669365625
5891 110624 42685924
5900 86255 274370785
5903 34756 969665999
5904 103415 302437167
5905 67723 111899783
5905 141624 312046527
5907 161661 938837616
5911 43056 278887869
5936 47871 950802858
5937 219603 79016718
5946 112141 427331990
5948 183315 648457584
5952 38488 220102296
5954 169091 270128607
5955 75923 381394974
5956 133332 66170426
5956 238828 491424993
5961 43032 656477478
5962 74069 310240106
5969 131850 475121202
5977 63773 17197784
5978 33147 570093628
5981 197493 142922207
5987 204024 924098066
5988 138509 25204756
5994 168119 224603
5997 217637 227300711
6004 137121 541270456
6012 66765 851433455
6022 136702 144683045
6022 145286 957680109
6038 48530 724179621
6039 106576 865598986
6040 187199 39908382
6043 155170 31999971
6051 75161 999333505
6056 137532 118284999
6056 215195 165420845
6062 63648 509853886
6065 82929 864532885
6068 20968 824581069
6070 109418 716316191
6074 40214 579014521
6088 97385 462398799
6096 91689 233218184
6100 201067 511403812
6108 167108 542245646
6113 67892 79392962
6116 93593 501650087
6118 91957 568707152
6129 177824 766714624
6130 38782 293844771
6130 102340 464868508
6134 156249 127933467
6135 167562 363449813
6136 218283 748061773
6145 68182 744759327
6147 123788 754677730
6149 150443 415017876
6151 140245 803875646
6151 168317 915101356
6155 234451 681009764
6164 185821 786094667
6166 129443 449274008
6170 154019 125050368
6174 148563 805045829
6177 25423 267114123
6179 188907 913714977
6180 193220 350094496
6183 107937 211067534
6189 96357 236159466
6192 36501 318584387
6202 72967 645794386
6204 119778 374415147
6206 228577 381606784
6215 96306 164965516
6215 208685 442784417
6218 50791 704738156
6218 178524 589339242
6220 169315 314758191
6225 239820 682926941
6226 182235 614381700
6227 108140 358472267
6237 108642 94041474
6239 44538 589353753
6244 128628 101235725
6251 179565 100820934
6253 60117 441513854
6253 136456 374833580
6263 234957 98306691
6273 121760 320088325
6277 144662 411383874
6282 205601 761923248
6283 159272 922129348
6286 162528 40795189
6287 236334 670242193
6292 224138 131285510
6296 40165 957488022
6299 151543 109696007
6299 219840 709242191
6300 17075 489597520
6303 7254 396588577
6310 93423 812751921
6318 103220 912818183
6326 87103 60079478
6329 189021 901232241
6333 216508 386650091
6340 25551 43372392
6343 46188 594834210
6350 140359 120852213
6370 162520 701353587
6372 186876 690445507
6379 158425 239478084
6382 170195 50019331
6384 87975 282048393
6385 200376 139279759
6389 68332 203033230
6393 220559 318939730
6404 57283 872403955
6408 181397 963635174
6409 230296 381326584
6412 120021 833652606
6413 162118 105187835
6415 15605 306528005
6420 128622 260325949
6426 33920 298026119
6428 158943 714116076
6438 101314 357067728
6443 58466 64226909
6443 167487 569655890
6448 126884 744587416
6450 48095 608660299
6474 159971 589336089
6475 175162 380632615
6483 231146 946996693
6484 208620 93809954
6491 24928 180441978
6493 227259 327791665
6496 100175 857166587
6506 10403 136651298
6506 113545 889074251
6513 52400 408116737
6517 188072 967858536
6526 33341 255587517
6526 187187 841032858
6530 215813 62076684
6534 157678 481519356
6536 185908 123849099
6541 237140 465253179
6561 232318 729725224
6564 82679 270130333
6568 81225 460300739
6576 164558 842943557
6589 146183 152763667
6623 73690 736212660
6627 25670 686442438
6632 232553 747991443
6650 71796 461043948
6653 98965 748608431
6653 179564 206834069
6668 66597 690364228
6670 39372 906386616
6677 63312 944969341
6688 206458 660796246
6689 41629 16541755
6689 117716 892701406
6700 171806 793733909
6709 73130 344110035
6714 103014 536535199
6726 41908 940936875
6749 98278 66303727
6752 156379 942019834
6758 199453 195741276
6763 166053 312783567
6777 238917 184228233
6781 111825 755038302
6785 117652 341089697
6786 223889 917170142
6788 107912 730306275
6789 42035 682138036
6790 235845 140539233
6807 23485 332924625
6810 131950 807926275
6815 204986 366747991
6851 38753 139399122
6856 130599 961327490
6862 23806 416357235
6862 237270 344908485
6866 91287 830095088
6866 134859 321419571
6877 203580 520281534
6877 230530 560565536
6878 152748 393925371
6882 143771 189943560
6888 210588 923216374
6897 189378 289853871
6900 231726 708201716
6900 238929 886860936
6909 99043 524446257
6913 50278 327841370
6927 171583 765122852
6928 171483 998699552
6930 61871 373933063
6940 141891 271261232
6943 54456 109777814
6947 25481 209690528
6951 141065 866824470
6961 84120 296302053
6962 122891 555430552
6988 165226 3224252
6992 87242 862102910
6995 72225 586475596
6997 153702 861947198
6997 158458 919021964
7001 152194 216248422
7012 83887 884159202
7016 86436 284401119
7021 69704 740636428
7026 73697 929813621
7037 44865 189331011
7042 210228 844568214
7044 113186 319037341
7055 202319 294111833
7056 159058 247765682
7063 229971 689796546
7102 80975 758522242
7111 200175 998869316
7119 50506 377404054
7121 140193 190790790
7124 174864 596036452
7126 46664 862400873
7126 96595 796176119
7128 129461 594621770
7129 38521 150701263
7129 57360 189657220
7130 84046 575647237
7130 130843 242116664
7131 187420 914995890
7132 191211 899672143
7133 65854 860074385
7134 191160 909586880
7135 117788 693144547
7146 38799 104851214
7146 75833 698207122
7147 23884 758671124
7153 218472 974338969
7154 210900 753807876
7177 76671 21458594
7178 102646 170649773
7180 102323 502324720
7187 205307 351234555
7190 36154 923140223
7198 83495 73414340
7207 26744 213703273
7207 139509 210740673
7211 113156 981107338
7212 53166 898854873
7218 168762 325678695
7240 197011 478996645
7245 86619 869538379
7247 77471 918803248
7247 179515 742075826
7258 213386 367394046
7261 196810 443991531
7263 233504 205333327
7271 138638 976665848
7278 161124 324794020
7293 112285 303380664
7296 17450 588405890
7304 170591 969230407
7314 201249 357103989
7323 52974 632420773
7327 15301 61585751
7332 155873 592061333
7343 122797 42928082
7347 95752 924795335
7349 236287 520830242
7350 180771 418521400
7354 221688 678075167
7356 50654 492504281
7356 198600 336987770
7357 213361 545779822
7362 186870 533150790
7379 80903 567906233
7390 220282 405029306
7392 201558 593121239
7396 170066 123428917
7397 21659 471837417
7400 236968 641306497
7411 84492 833324021
7412 76096 271940187
7434 208464 466869519
7438 103159 300510003
7438 158159 794014643
7442 101960 469830447
7460 108787 288676725
7462 95408 468283253
7463 24928 986211547
7468 81818 850829481
7484 20153 859641993
7495 117968 275547828
7496 42149 744380063
7496 76577 377619655
7499 38332 691287134
7501 76677 791043487
7511 96926 475430417
7513 57331 397337610
