200 3101
86 111 790517439
74 187 209949848
70 135 248158741
151 193 971631824
114 119 928776149
69 151 145929254
3 177 117512452
109 192 185954480
23 164 267141571
27 181 633931868
105 134 637649824
88 111 866651499
21 162 615404840
174 185 40966687
156 170 529925824
44 173 70722994
67 189 123638452
72 194 332486282
15 53 185355920
54 100 646664107
8 194 341792686
42 90 16856429
84 148 722274064
47 171 340840302
171 179 755649647
123 184 159472073
54 115 167438483
41 168 477356935
16 24 76083429
47 93 887378517
14 182 926475842
79 153 369068407
20 196 917340945
56 155 193022460
51 199 897325207
126 148 901524019
85 190 924154761
85 194 234784349
19 45 99978210
121 187 595749539
7 20 695804407
47 196 317056586
2 112 571225800
86 148 609202212
18 155 400880536
149 152 674539593
7 84 86903998
52 101 744108807
18 101 12975037
45 179 94405398
55 177 201713810
27 145 47497488
26 180 612211789
6 71 148601887
28 64 390864611
110 137 226680311
56 182 307877441
2 73 792930823
111 179 299169444
34 90 146400234
53 76 905241639
99 108 167492387
47 116 626151837
63 106 247092233
78 148 891111585
60 72 928235520
87 189 700019434
39 79 375748841
128 139 67963619
76 171 748463579
44 142 965925754
129 136 325617426
26 169 509026615
120 174 481703207
48 104 856893585
33 58 493106049
60 92 760911740
6 35 668142603
111 149 474243142
173 178 912124967
122 131 967723939
42 169 80645345
50 107 809414150
75 97 674050151
22 161 987625521
92 134 505467065
97 130 786654991
95 143 63998364
28 84 552283329
76 183 926886356
39 60 78785782
32 76 779647889
1 176 906188927
38 102 916436009
55 93 872574498
48 75 32525063
4 45 320043181
46 102 11847651
51 198 395140174
35 118 263085107
87 130 122917666
39 69 268805088
107 181 829524747
85 136 384622396
150 151 437494981
97 185 967283764
158 190 388717627
61 115 762795713
11 156 84105751
88 149 528365220
34 80 510251159
36 196 920114258
13 188 120484775
36 53 815851820
17 156 210191915
76 139 586972402
133 155 604745371
176 187 341783673
99 153 768620757
48 84 28261276
145 185 998087469
88 112 419896944
103 175 193145033
17 114 1232315
73 74 238734636
58 191 33452197
170 193 871883535
23 141 659405744
75 95 372481143
49 159 889622245
3 20 832522243
74 180 156432207
50 117 786177926
26 145 380599725
125 178 261726677
35 82 607886434
140 168 537118177
38 69 271176880
15 126 76356871
93 95 287883045
48 121 925210278
100 185 628929876
56 66 845046002
64 175 969309896
104 187 486672135
42 78 506470709
69 92 375777345
143 166 199546865
108 130 731874506
84 143 261989537
161 168 845265267
55 91 982952759
50 51 246715591
11 101 349506331
62 173 53056349
85 193 405649832
75 109 390919022
140 143 69726169
147 194 251760550
2 8 171202371
146 176 550991166
18 45 729087046
91 106 680099146
105 111 264137087
39 179 891790159
3 150 158982272
10 162 432689944
58 153 677667267
70 162 142164425
91 117 916091867
135 161 659861044
7 14 503373803
167 177 412208235
29 39 747858268
103 161 883395733
93 118 357632714
82 150 80132869
16 198 803181630
91 170 982376328
106 179 365319842
80 153 942860798
131 194 20309617
18 56 831798315
110 127 47656365
52 187 500979406
112 150 870260502
148 169 450936307
31 193 379111576
78 90 956524677
36 89 145357060
76 184 307722022
123 142 633637635
38 125 974154819
155 189 613874502
12 142 517917538
68 139 912963074
86 161 486862270
19 186 391981467
15 146 480150548
23 113 345393823
70 74 519531967
34 119 9352437
60 143 474139906
4 143 590622805
179 181 810068132
72 167 690228730
30 59 757885634
28 114 973279126
153 167 461423328
143 161 802565510
37 170 560283968
8 76 843546695
130 191 804162935
37 80 423484711
87 139 670614588
128 181 760591935
5 133 421057667
163 191 270288288
3 74 278448586
27 87 378274251
18 22 740425649
130 158 265231719
117 192 226198736
35 159 944198189
81 125 695403716
66 141 299376934
9 175 251838859
17 107 274610712
25 150 463650321
87 156 946787901
53 156 456914954
67 177 77942838
62 87 290697986
150 187 201701694
123 131 368313521
46 152 81911202
164 186 106201748
119 184 215826032
119 126 183974584
162 184 576188526
155 161 552434136
16 167 133125198
59 172 879100586
73 95 115956767
1 108 840314485
57 121 898749957
125 157 483474663
29 193 286341164
176 194 452301092
117 200 729283065
8 12 565605410
151 154 169187970
133 140 580400691
42 56 461054528
128 174 734868963
13 147 358995459
53 97 205354499
91 156 972920613
32 91 812551429
90 108 54580994
112 149 902083466
9 130 306853287
30 111 73144889
123 172 713840584
71 117 976916178
25 183 369215479
120 154 104417922
111 162 727739667
89 158 990305144
106 167 557344766
131 186 710941111
49 113 849933458
69 102 310309678
2 94 702655956
18 167 522473733
78 184 952233834
156 160 23932473
110 182 778009162
111 145 812593002
109 171 643774132
145 162 422397427
77 85 645949793
49 114 312886331
56 144 907463164
38 190 998115146
71 177 306672337
90 150 622211487
58 143 902753732
155 200 239655231
38 162 275768451
92 175 153181457
156 158 643824639
118 141 875693929
46 66 430183191
70 172 749291490
82 183 625046166
97 159 721270896
92 185 744445023
71 130 707290036
55 161 150226406
19 180 155393170
50 60 786724322
53 75 731820800
113 181 244501824
10 186 941594145
99 105 259721562
114 135 113026961
14 181 387068264
21 125 276889090
36 75 594946870
101 160 752653063
156 157 544379671
165 188 153599535
59 122 398999321
64 132 613805398
19 74 6935929
15 88 826001974
78 181 60723289
50 169 557163844
126 176 666093744
82 174 946570169
89 180 660760193
19 25 599110894
170 195 541257807
49 71 804686060
69 194 619061199
130 137 274027075
151 162 728991711
172 187 653386522
35 182 997851575
55 68 757832071
43 196 866168669
120 122 656073505
1 15 454475614
174 198 236302290
75 123 43250106
100 122 920826353
1 156 815312415
43 133 932290959
67 89 445924698
120 151 821121296
18 93 388784650
4 146 60846845
112 185 178494102
108 162 224696601
8 182 936424032
108 189 34788017
37 195 948968506
52 146 112540728
104 134 376893976
41 180 273037842
14 93 449616903
14 116 605954224
125 129 975629918
4 99 70646748
17 42 421058354
66 168 771966805
8 125 388885774
48 158 906887326
112 187 494597347
65 67 361703442
32 84 697055037
50 141 304211260
28 135 835886775
39 123 345148517
152 200 244958129
1 45 114125677
72 162 904693055
31 108 60967902
64 65 594805092
49 185 220060221
92 118 556260479
57 190 378810020
17 26 528062981
4 98 680260749
39 120 465203312
150 181 943599599
10 116 970658422
144 150 770876814
11 25 447588222
27 182 524967567
85 130 940986703
96 147 427848010
169 170 866256650
6 32 530490211
58 148 536223066
95 139 207780635
147 176 510879721
113 148 639993315
41 136 779592213
7 197 170883122
28 196 863314147
6 48 443194520
111 166 760676403
60 175 543482385
27 35 134078773
20 99 817923998
5 119 912180251
98 129 92985617
54 184 820384015
69 136 910431016
72 190 538567271
10 119 415891165
101 182 73842199
72 195 828701180
42 115 632951911
33 183 424786677
82 190 858153445
33 180 744436211
87 113 493426844
171 185 335638829
128 141 282888837
116 118 654075515
1 138 801856317
78 187 768645163
91 174 21513976
13 151 565011221
77 189 968629941
120 140 352117740
2 107 323509682
134 165 393916887
39 46 872282658
17 20 354663999
6 40 371743517
12 41 435414506
154 169 351752664
88 135 498691400
97 191 440805909
49 171 697561613
114 146 484340700
44 110 327240191
35 177 616034411
19 156 679788816
6 116 230703722
124 200 196630191
54 128 444185955
30 44 130899546
114 152 939259504
21 110 256361335
17 81 294460469
96 132 179718244
91 97 15205904
148 196 922966732
97 107 596330639
91 160 256637244
40 103 383278882
80 190 246141941
40 131 839979793
29 101 903384835
1 183 763264431
97 173 417339278
56 175 870278096
8 38 867059823
182 190 987056247
1 150 896570886
41 162 87743187
10 160 816952138
64 174 676254572
79 193 275369504
33 140 372190873
69 188 129539313
57 78 373472821
91 137 661526390
40 60 770195090
4 97 423669973
21 69 743449260
69 97 783301873
115 150 342909345
26 191 78705917
33 61 235805536
136 163 361248082
115 196 292475553
9 81 497924739
122 130 240359444
79 90 890890669
34 76 648826588
163 179 715973650
93 162 884797502
86 174 848815081
14 157 385213077
109 138 607417455
143 159 371294601
101 165 487292225
51 58 186620288
7 77 198538477
131 185 283992147
165 184 320965829
112 138 406446917
129 192 928935415
142 185 976536624
18 162 228536282
22 138 110602240
26 142 978131850
56 112 661945445
134 177 683761334
40 52 824378564
26 75 345902008
125 190 175431278
5 97 749947109
70 153 628682771
119 142 422862118
80 156 944006776
8 129 91638727
92 107 458996840
177 193 160213902
83 153 531659239
18 51 103797519
33 104 956642477
94 193 303958590
50 100 863943634
32 64 773883205
7 102 311905477
57 139 332741272
10 137 884363650
68 92 88366661
38 122 892285443
42 109 940185744
49 118 790767351
148 152 346899391
31 149 467232177
17 99 854360369
3 38 609759075
86 135 729294261
110 153 190607243
39 41 879173400
179 199 300979116
77 147 307825919
88 123 262611521
27 62 683426039
30 50 762410222
88 125 444103114
71 195 72009720
58 127 159095828
177 179 749739255
35 108 506227733
135 166 512606922
87 200 697910471
131 148 805072074
47 191 631375922
7 152 978686785
92 130 216459007
41 195 136020253
20 79 264421707
87 190 995346144
10 41 74902206
34 192 620920026
88 148 125348315
14 178 471640730
17 27 768471192
127 140 160295329
86 113 69699633
15 46 925639001
78 154 152195640
39 172 197106245
120 157 381540081
97 176 819125880
10 59 767656668
54 83 937373515
27 162 468333970
60 66 121008202
24 183 625475540
79 137 515577198
42 57 986054880
17 124 904137873
67 92 676466438
37 114 407538205
45 145 958100859
71 184 236214023
169 183 29766509
25 36 520950267
158 197 81178711
47 173 958949848
47 189 640407446
14 65 332222303
21 76 551650619
118 159 58901542
17 166 633418273
43 138 999983314
52 199 618088258
155 181 131859588
31 131 675776582
1 43 936071571
42 133 110309724
181 190 219088252
97 129 184434253
44 152 281598998
42 134 294140622
158 176 826189833
15 173 650591253
43 57 771867264
85 121 727416750
66 173 587418653
125 159 852815758
151 182 310587181
32 178 199415656
23 63 530776349
64 104 585136447
75 107 118163243
78 115 715143484
52 73 29452896
60 172 514380992
98 122 980733628
74 116 55940285
26 101 351965107
91 166 979655489
97 135 155258328
94 133 312729171
35 88 308548055
121 152 82482178
97 151 633943209
77 199 811199418
15 128 455633666
36 164 998990553
133 142 550552588
54 94 196398209
95 133 644311898
67 91 151190703
127 135 427605015
42 121 796581516
21 99 286089085
18 108 948708355
95 168 426535565
34 100 309648531
31 119 706518268
19 30 216182117
73 194 142017388
25 96 330474144
82 147 220205787
116 147 725518332
12 67 578057568
74 178 507259029
38 143 277316627
11 162 812206081
146 166 805645901
138 194 483126436
29 62 940633617
78 81 616534850
68 90 735689
60 122 446112213
39 164 954840372
41 72 338067360
13 108 337005470
138 154 257526915
72 122 168363858
105 161 263983505
28 198 331685453
91 175 331278559
40 94 462784052
38 62 547913886
21 178 552938886
8 37 267939180
191 195 957143061
140 183 570311654
29 114 237316274
60 192 218931585
142 179 593491495
59 148 166446746
61 92 637528937
29 104 503319498
16 20 638632718
68 160 340721279
66 76 60439548
40 75 106107080
103 162 857368418
46 124 487231087
24 86 517819884
66 131 976735564
16 31 703383090
17 136 297998040
166 180 522812528
33 178 585697024
72 88 473016188
11 171 679844923
38 186 151713524
51 80 756394206
8 85 190393526
12 157 519713710
91 120 529906581
59 66 90596278
93 186 403279688
84 129 198977883
184 188 354084773
25 52 495803565
16 30 427391759
92 106 982115583
11 128 286213677
30 173 447265721
54 99 850179292
56 149 62774380
126 141 362033254
115 198 849872934
107 112 636209395
16 184 984775687
17 66 795880511
18 113 549622036
76 105 267633037
29 88 960873290
106 156 68701915
86 134 870374902
148 182 199846230
26 83 146957635
59 89 927477008
101 109 40985876
2 159 959644655
52 66 580118291
55 70 163349480
4 166 758266890
49 100 175509613
115 192 59185265
64 196 305089315
109 163 630961223
28 79 777849816
78 161 997811749
120 125 98069940
15 36 610691471
79 123 371485101
110 168 148416141
96 149 75270208
55 60 759008378
34 62 887835741
121 184 622370843
165 191 756982178
9 200 404585202
97 117 838740428
96 99 355810772
73 76 324262762
153 181 510249657
34 148 409193938
23 101 21777362
66 67 110146649
81 147 281081825
100 178 743531197
18 87 688069572
22 131 386949862
46 52 185590609
20 67 622448590
98 125 492087657
27 160 322485692
119 168 886908231
63 177 496898487
114 197 881590041
51 128 293769274
1 133 266538961
39 167 448672547
1 85 802797628
67 200 797909233
93 174 950550866
107 143 259195182
148 195 282861008
157 165 997455402
116 153 112652036
92 163 353819625
174 180 449178343
78 135 689793630
36 150 159153008
139 178 999536344
7 177 629407526
16 92 848243899
41 199 478795511
48 134 694502771
73 163 635988296
33 78 922342822
21 147 136374861
134 187 613655976
35 173 355616153
55 69 767129907
5 127 223551224
95 123 502716503
21 80 545610876
9 44 117174191
84 183 454003157
24 153 620840917
10 121 248459494
68 114 380958743
56 141 373129108
112 148 13937258
136 192 337687776
94 167 809546398
143 157 719788855
30 56 212784339
66 117 491146760
75 118 875957547
137 163 425502359
22 184 384442048
28 168 232958480
29 42 977051096
9 112 608022239
126 188 403100503
59 114 331559230
100 131 916333428
53 73 643649295
83 160 964656559
86 125 805945067
51 56 891890690
68 106 248619130
15 82 987078486
166 173 962493444
37 194 663563576
86 186 456717128
27 65 954580684
42 179 837417868
65 177 17065217
51 130 152764149
31 111 903141894
65 183 642350360
58 123 632248316
141 165 684852432
31 140 400781548
105 143 349331281
59 165 916301306
6 99 428647549
90 196 516066266
32 70 893071478
70 130 595359875
27 190 796004468
27 192 191057955
35 81 79423703
11 22 675113298
79 108 952228479
28 81 960291977
127 163 217657179
43 114 867354325
78 195 644985920
23 153 942382535
15 179 361071611
68 141 792553646
126 193 485795240
33 167 378820872
32 68 278890565
24 150 823378996
77 142 326451073
85 96 907655788
30 138 422457818
113 115 100407539
118 129 416786918
113 129 763374474
101 131 971676912
196 199 50558247
73 103 657115334
7 185 19543017
12 93 621682896
54 145 16808517
84 175 717038180
28 104 252121989
29 91 176360025
45 83 335420787
4 114 912582617
26 173 678677329
108 138 387239547
9 121 592769547
13 153 705771409
87 177 235085743
113 177 378660029
91 134 256209948
15 114 198805450
36 93 689541881
36 159 916805560
23 93 893940457
43 123 142338328
152 185 926206460
172 184 96349594
82 110 370781544
75 102 871423716
88 154 806090360
5 83 398018212
159 166 492141763
74 132 382397416
12 71 334579105
144 173 74142124
63 198 613681371
94 154 184793780
75 126 948137121
116 189 658074268
136 199 109429440
16 50 735171117
53 55 220920083
47 168 892560625
64 152 37443898
4 144 217220616
97 193 906414474
86 154 145017405
45 53 271819076
87 119 444200787
60 153 550279688
28 96 707001509
49 54 329977995
48 61 414842605
17 110 300854919
111 180 539546979
125 137 222674931
6 172 509428233
49 82 49036148
29 102 211372357
117 180 484172306
57 196 514133167
27 197 856142382
138 188 59878188
75 134 872789939
15 58 713925179
4 159 198822284
51 66 187917454
93 182 925593173
113 117 373756892
17 93 515956308
63 155 751575029
143 189 80225962
91 169 770332438
53 138 403188677
98 185 876190078
132 153 153564952
57 74 518271553
47 86 921232398
31 76 867062619
51 151 390653499
102 159 730059015
120 136 994672852
103 176 992215633
77 170 519067489
16 190 216636650
141 188 684991920
37 184 776483387
85 113 215823628
38 175 855345084
101 149 211574447
84 128 679006341
161 190 927155060
18 187 778402852
93 131 535583440
52 72 786976433
124 140 624594179
4 141 106276896
63 130 227309194
95 138 479174870
68 177 414281943
4 171 24954750
49 138 627446851
60 64 396397596
17 184 296889155
74 118 414506081
55 200 333290201
82 176 230600001
81 139 268002894
33 126 664138690
16 96 703772701
32 66 721042199
118 182 303138354
57 145 162459629
26 155 822233428
70 136 376300291
87 120 976577502
35 64 80050432
20 90 34127285
64 154 355802496
44 49 762413429
32 125 86756719
129 161 840035565
132 142 162215066
48 179 739830477
11 189 35230851
33 94 1561501
65 172 798043252
45 152 81590257
72 90 114109654
98 199 139085787
45 76 528329666
49 141 477477280
78 198 626481368
28 43 176682925
42 125 928610895
139 182 681136075
115 134 334868301
55 194 706811281
4 16 937535353
75 177 80442906
92 115 351017421
37 88 987036920
27 110 743637168
74 182 973384296
9 128 137723715
10 197 41680070
36 47 904596987
104 153 626250051
114 138 622665327
133 196 45840852
30 161 835071602
137 169 931287149
24 143 317502564
34 47 399118703
52 137 845307589
161 189 870725470
121 125 601733386
28 128 299012566
125 174 885019059
4 27 190365631
141 176 830373789
103 187 607498943
11 195 547542164
29 130 446384112
98 143 690932012
133 156 975941074
8 200 252094416
88 124 419242883
97 199 746921243
116 165 464495405
16 160 62652774
48 125 597640126
101 155 482026913
71 148 751480798
122 176 987792230
18 26 744205853
142 188 33638475
122 159 758410348
18 170 111315575
53 115 700322511
2 118 306148983
56 142 340838735
166 189 897410130
86 112 467875636
41 44 621765594
24 64 418567027
1 31 37605956
106 132 2767461
55 175 152243963
102 147 453974202
15 81 180230576
69 184 40037292
37 42 824559029
114 178 449503350
23 176 116738699
156 167 371053831
1 65 573622201
27 108 35594227
109 135 524441055
88 97 348990889
29 31 935209226
142 145 833999083
113 152 859497544
15 69 502767226
173 176 74987135
88 98 84365840
17 144 864010362
74 129 482506898
106 133 139418692
3 65 125326725
27 169 435733945
85 132 203571138
7 103 523081305
143 149 985847141
14 96 830543967
22 33 391892235
62 138 326583569
60 165 720952379
83 117 517409369
62 80 999319332
37 199 434923925
28 185 607569288
106 146 600867243
96 141 68642552
117 153 627192415
8 57 110554689
80 122 912101096
48 149 973574182
139 146 265199551
69 112 452015950
103 166 438819770
42 191 634048384
101 185 250109529
145 163 90237453
104 167 801177952
33 182 666086284
36 163 616412581
32 104 655271628
108 163 982091051
94 161 222097158
70 104 115350638
73 192 109893458
3 147 767052544
26 139 880810844
13 57 57694548
36 131 386788695
7 70 381280217
6 49 329298736
95 145 220275530
47 169 626597127
27 66 991056452
159 180 766304986
112 114 889844248
73 120 923425155
19 182 729749218
102 112 316844260
103 130 657540314
166 183 274526047
85 131 666258665
57 180 969148044
14 120 904351359
42 150 997504805
119 164 178619555
109 183 597133381
126 191 885858379
126 197 655886289
112 169 229087725
73 190 494714422
90 121 393530453
40 68 539296084
95 116 828062393
24 188 59299513
85 198 343363082
5 189 643526418
92 169 345974668
120 131 995487965
99 136 957566120
126 153 45772387
65 82 706385408
110 194 565254373
190 192 215235524
24 105 87968021
94 141 426345283
33 34 537957063
69 186 495757252
119 170 702075368
107 176 719577239
30 71 550855854
40 84 227244646
108 169 9331985
38 163 796742608
41 111 303706489
56 196 440255288
121 142 578541240
93 175 419407833
1 139 3911993
58 121 825508381
67 152 556216186
64 173 553905455
44 105 903069111
10 76 739201486
127 178 323172583
156 176 159702628
126 155 900320491
61 199 371608150
103 170 745375749
47 130 999530653
30 75 533401478
87 143 145608085
50 161 579912139
27 102 635619349
37 86 625859945
101 198 596142015
6 138 479394727
29 120 656200856
41 153 48972844
80 191 506289114
91 151 918983673
125 171 350557193
1 97 774962584
38 107 195652163
53 84 241277589
14 28 466213084
129 144 840751149
14 166 450798378
150 168 840774981
30 62 934380188
28 101 820845981
80 134 539120401
28 60 336712773
25 165 659057766
87 157 1902927
3 126 883963729
102 109 349079749
149 165 244787052
71 141 632242909
164 188 24291988
136 141 281232235
25 171 472305524
111 129 749593238
18 116 935034204
75 81 728094926
73 184 833227607
130 145 55721469
157 193 762585723
62 117 715513340
128 136 888064386
49 175 224302152
48 50 623311257
71 158 567635701
114 172 282956920
149 163 249892578
69 107 160851378
31 199 985035565
22 52 336555853
33 188 378427881
44 165 879455637
73 117 172027406
7 71 60611117
114 159 710592688
59 131 819648102
39 43 846016884
49 58 893229779
28 111 930437182
89 147 505577500
87 128 49448495
50 132 660649746
24 195 646225358
25 95 96033796
7 200 576322180
99 111 381358928
45 55 933384013
21 119 293042492
37 112 94413996
3 5 201061638
20 66 194626527
97 106 722538297
22 176 561010516
168 170 147273537
121 129 27716187
37 72 93490241
3 53 648298524
50 185 309663012
32 73 725433802
85 93 620583410
99 155 123506712
108 188 743588452
84 165 56464876
166 188 219272633
137 181 292215890
24 50 135178698
12 109 912482227
32 58 205744476
141 198 309313093
60 160 647672245
59 196 414348229
124 161 220711793
36 69 261568100
30 46 128390293
42 97 502025982
74 171 463202788
9 136 445080209
14 200 783674225
44 83 910074604
26 27 905046645
10 100 345350310
42 194 964756066
50 142 451651665
30 109 140491575
132 149 455606000
17 176 751187734
74 89 116331429
103 164 680082707
